89,52.4585366,-1.9440033,163.3,2017-05-14 09:13:08
90,52.45856,-1.9439933,161.0,2017-05-14 09:13:18
91,52.458585,-1.9439667,162.9,2017-05-14 09:13:28
92,52.4586783,-1.9438867,165.4,2017-05-14 09:13:38
93,52.4586533,-1.943935,165.3,2017-05-14 09:13:48
94,52.4586933,-1.9439217,164.4,2017-05-14 09:13:58
95,52.4586667,-1.9439417,165.2,2017-05-14 09:14:08
96,52.45867,-1.9439183,165.1,2017-05-14 09:14:18
97,52.4587283,-1.9438583,165.6,2017-05-14 09:14:29
98,52.4586783,-1.9438817,165.3,2017-05-14 09:14:39
99,52.45865,-1.9439133,165.1,2017-05-14 09:14:49
100,52.4586433,-1.943905,166.1,2017-05-14 09:14:59
101,52.4586416,-1.9439033,166.5,2017-05-14 09:15:09
102,52.4586516,-1.9439,165.7,2017-05-14 09:15:19
103,52.4586616,-1.94389,164.8,2017-05-14 09:15:29
104,52.458655,-1.9439334,165.9,2017-05-14 09:15:39
105,52.458635,-1.9438967,166.9,2017-05-14 09:15:49
106,52.4586183,-1.9438933,167.5,2017-05-14 09:15:59
107,52.4586133,-1.9438784,168.3,2017-05-14 09:16:09
108,52.4586133,-1.9439017,167.4,2017-05-14 09:16:19
109,52.4586283,-1.9438916,167.4,2017-05-14 09:16:29
110,52.45863,-1.943875,167.5,2017-05-14 09:16:39
111,52.4585666,-1.943855,171.9,2017-05-14 09:16:49
112,52.4585566,-1.94388,174.8,2017-05-14 09:16:59
113,52.4585883,-1.94382,174.8,2017-05-14 09:17:09
114,52.45861,-1.9438366,175.5,2017-05-14 09:17:19
115,52.4586216,-1.943795,174.8,2017-05-14 09:17:29
116,52.4585916,-1.943845,173.8,2017-05-14 09:17:40
117,52.4586016,-1.9438366,173.7,2017-05-14 09:17:50
118,52.4586016,-1.943815,172.8,2017-05-14 09:18:00
119,52.4586416,-1.9437916,167.4,2017-05-14 09:18:10
120,52.45865,-1.9437783,166.8,2017-05-14 09:18:20
121,52.4586566,-1.943775,166.5,2017-05-14 09:18:30
122,52.45865,-1.943775,165.4,2017-05-14 09:18:40
123,52.4586166,-1.9437916,169.9,2017-05-14 09:18:50
124,52.458605,-1.9437983,170.9,2017-05-14 09:19:00
125,52.4585916,-1.9437916,173.8,2017-05-14 09:19:10
126,52.4585666,-1.9437367,181.3,2017-05-14 09:19:20
127,52.4585816,-1.9437283,182.3,2017-05-14 09:19:30
128,52.4585833,-1.9437217,181.0,2017-05-14 09:19:40
129,52.458605,-1.9437234,179.0,2017-05-14 09:19:50
130,52.4586316,-1.9436917,175.9,2017-05-14 09:20:00
131,52.4586716,-1.9436733,174.8,2017-05-14 09:20:10
132,52.4586766,-1.9436933,173.7,2017-05-14 09:20:21
133,52.458605,-1.943785,174.2,2017-05-14 09:20:31
134,52.45863,-1.9437783,174.6,2017-05-14 09:20:41
135,52.4586533,-1.9437867,173.5,2017-05-14 09:20:51
136,52.4586433,-1.9438117,174.2,2017-05-14 09:21:02
137,52.458645,-1.943825,173.3,2017-05-14 09:21:12
138,52.458735,-1.9437116,165.6,2017-05-14 09:21:22
139,52.458685,-1.9438084,168.2,2017-05-14 09:21:32
140,52.4586383,-1.9438717,169.2,2017-05-14 09:21:42
141,52.4585967,-1.94393,171.6,2017-05-14 09:21:52
142,52.458585,-1.9439133,172.7,2017-05-14 09:22:02
143,52.458585,-1.9439117,173.5,2017-05-14 09:22:12
144,52.4585767,-1.9438583,171.0,2017-05-14 09:22:22
145,52.458585,-1.943805,170.0,2017-05-14 09:22:32
146,52.458605,-1.9437667,169.9,2017-05-14 09:22:42
147,52.4585916,-1.943765,171.8,2017-05-14 09:22:52
148,52.4585883,-1.943755,171.5,2017-05-14 09:23:02
149,52.4586467,-1.9437217,170.8,2017-05-14 09:23:12
150,52.4586816,-1.9436634,170.5,2017-05-14 09:23:22
151,52.4586233,-1.9437667,170.9,2017-05-14 09:23:32
152,52.458675,-1.9437267,170.5,2017-05-14 09:23:42
153,52.4586667,-1.94378,171.6,2017-05-14 09:23:52
154,52.45864,-1.9438217,171.8,2017-05-14 09:24:02
155,52.458635,-1.9438583,172.0,2017-05-14 09:24:12
156,52.4586433,-1.943855,171.7,2017-05-14 09:24:22
157,52.4586566,-1.9438817,172.0,2017-05-14 09:24:33
158,52.4586616,-1.9438867,172.1,2017-05-14 09:24:43
159,52.45865,-1.9438933,174.5,2017-05-14 09:24:53
160,52.4586133,-1.943915,180.5,2017-05-14 09:25:03
161,52.458635,-1.9439166,182.0,2017-05-14 09:25:13
162,52.458625,-1.9439183,182.9,2017-05-14 09:25:23
163,52.4586333,-1.943935,180.8,2017-05-14 09:25:33
164,52.45864,-1.9438633,177.1,2017-05-14 09:25:43
165,52.4586566,-1.9438217,174.6,2017-05-14 09:25:53
166,52.4586667,-1.9438417,171.6,2017-05-14 09:26:03
167,52.45867,-1.943875,171.1,2017-05-14 09:26:13
168,52.458675,-1.9439,171.1,2017-05-14 09:26:23
169,52.4586533,-1.9438833,174.3,2017-05-14 09:26:33
170,52.4586266,-1.943895,176.3,2017-05-14 09:26:43
171,52.4586133,-1.943815,179.2,2017-05-14 09:26:53
172,52.4586083,-1.9438334,177.7,2017-05-14 09:27:03
173,52.4586333,-1.9438233,176.3,2017-05-14 09:27:13
174,52.4585933,-1.94391,178.8,2017-05-14 09:27:23
175,52.458685,-1.9442816,175.6,2017-05-14 09:27:34
176,52.4587083,-1.9441584,175.6,2017-05-14 09:27:44
177,52.4586766,-1.94406,175.9,2017-05-14 09:27:54
178,52.4586516,-1.9440734,175.2,2017-05-14 09:28:04
179,52.4586,-1.943985,177.4,2017-05-14 09:28:15
180,52.45861,-1.9440184,176.7,2017-05-14 09:28:25
181,52.4586333,-1.9439933,174.4,2017-05-14 09:28:35
182,52.4586383,-1.9439684,174.1,2017-05-14 09:28:45
183,52.458665,-1.94395,176.8,2017-05-14 09:28:55
184,52.4587133,-1.94396,177.8,2017-05-14 09:29:05
185,52.458905,-1.9435733,174.1,2017-05-14 09:29:16
186,52.4588,-1.9439884,171.3,2017-05-14 09:29:26
187,52.4588483,-1.9440134,171.2,2017-05-14 09:29:36
188,52.458805,-1.9440616,172.0,2017-05-14 09:29:46
189,52.4588033,-1.9440566,172.8,2017-05-14 09:29:56
190,52.458775,-1.9441267,174.1,2017-05-14 09:30:06
191,52.4587583,-1.9442367,177.4,2017-05-14 09:30:16
192,52.4587833,-1.9443133,180.9,2017-05-14 09:30:26
193,52.4588866,-1.944275,176.7,2017-05-14 09:30:36
194,52.4588833,-1.9442384,175.6,2017-05-14 09:30:46
195,52.4589267,-1.944185,173.3,2017-05-14 09:30:57
196,52.4589433,-1.9441833,170.7,2017-05-14 09:31:07
197,52.458945,-1.94421,170.9,2017-05-14 09:31:17
198,52.4589467,-1.94418,170.8,2017-05-14 09:31:27
199,52.4589716,-1.9441667,171.0,2017-05-14 09:31:37
200,52.4589467,-1.9440483,174.9,2017-05-14 09:31:47
201,52.4589383,-1.9440134,174.5,2017-05-14 09:31:57
202,52.4589916,-1.9439783,171.9,2017-05-14 09:32:07
203,52.459045,-1.9439967,171.4,2017-05-14 09:32:17
204,52.45904,-1.9439967,172.3,2017-05-14 09:32:27
205,52.4590516,-1.944025,172.7,2017-05-14 09:32:37
206,52.4590583,-1.9440333,172.6,2017-05-14 09:32:47
207,52.4590667,-1.9440483,172.9,2017-05-14 09:32:57
208,52.4590716,-1.9440566,174.4,2017-05-14 09:33:07
209,52.45908,-1.944075,173.1,2017-05-14 09:33:17
210,52.459075,-1.94407,172.3,2017-05-14 09:33:27
211,52.4590783,-1.944025,171.3,2017-05-14 09:33:37
212,52.459125,-1.9440184,169.0,2017-05-14 09:33:47
213,52.4591416,-1.9440267,168.2,2017-05-14 09:33:57
214,52.459205,-1.943985,167.9,2017-05-14 09:34:07
215,52.4592633,-1.9440933,169.3,2017-05-14 09:34:20
216,52.4592466,-1.9441483,171.1,2017-05-14 09:34:30
217,52.45927,-1.9441667,171.1,2017-05-14 09:34:40
218,52.45926,-1.94424,172.1,2017-05-14 09:34:50
219,52.4592516,-1.9443451,176.6,2017-05-14 09:35:00
220,52.45927,-1.9441866,177.9,2017-05-14 09:35:10
221,52.45925,-1.9441733,181.6,2017-05-14 09:35:20
222,52.4592567,-1.9441717,185.3,2017-05-14 09:35:30
223,52.459245,-1.9442683,188.5,2017-05-14 09:35:40
224,52.459245,-1.94424,192.7,2017-05-14 09:35:50
225,52.4592567,-1.9442317,191.8,2017-05-14 09:36:00
226,52.459305,-1.9442117,184.8,2017-05-14 09:36:10
227,52.4593216,-1.9442433,185.9,2017-05-14 09:36:20
228,52.4593683,-1.9441883,188.7,2017-05-14 09:36:30
229,52.459335,-1.944145,185.7,2017-05-14 09:36:40
230,52.4593433,-1.9441,178.2,2017-05-14 09:36:50
231,52.4593766,-1.94398,173.3,2017-05-14 09:37:00
232,52.4593066,-1.9439617,174.0,2017-05-14 09:37:10
233,52.4592016,-1.9439766,174.2,2017-05-14 09:37:20
234,52.45922,-1.9439617,170.8,2017-05-14 09:37:31
235,52.4592033,-1.9439567,169.9,2017-05-14 09:37:41
236,52.45921,-1.9439817,169.3,2017-05-14 09:37:51
237,52.4592033,-1.9439667,168.3,2017-05-14 09:38:01
238,52.4591766,-1.9439583,166.1,2017-05-14 09:38:11
239,52.45908,-1.9439217,164.7,2017-05-14 09:38:21
240,52.4590483,-1.94389,164.6,2017-05-14 09:38:31
241,52.4589967,-1.943855,164.4,2017-05-14 09:38:41
242,52.45907,-1.9438366,164.7,2017-05-14 09:38:51
243,52.459065,-1.9438233,163.0,2017-05-14 09:39:01
244,52.4590783,-1.9437967,162.6,2017-05-14 09:39:11
245,52.4590867,-1.9437783,161.5,2017-05-14 09:39:21
246,52.4590817,-1.9437717,161.2,2017-05-14 09:39:32
247,52.459075,-1.943755,161.7,2017-05-14 09:39:42
248,52.459075,-1.9437516,163.5,2017-05-14 09:39:52
249,52.4590567,-1.9437467,164.3,2017-05-14 09:40:03
250,52.459035,-1.943755,163.9,2017-05-14 09:40:13
251,52.45902,-1.943765,162.2,2017-05-14 09:40:23
252,52.4589916,-1.943705,164.8,2017-05-14 09:40:33
253,52.4589433,-1.94365,169.5,2017-05-14 09:40:44
254,52.4589283,-1.943615,169.1,2017-05-14 09:40:55
255,52.4589267,-1.94359,169.0,2017-05-14 09:41:05
256,52.4589117,-1.94357,165.0,2017-05-14 09:41:15
